month,year,Rain,Total_m3,area_m2
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
3,2018,0,0,1
